#LMID	Name	Category	Subcategory	Formula	Mass	NumofC	NumofH	NumofO	NumofN	NumofP	NumofS	H:C	H:O	C:O	C:N	C:S	C:P	Afterdecmass	AMD	RMD
LMGP04010721	1-docosanoyl-2-heneicosanoyl-glycero-3-phospho-(1pr-sn-glycerol)	Glycerophospholipids	Glycerophosphoglycerols	C49H97O10N0S0P1	876.681939	49	97	10	0	1	0	1.979591837	9.7	4.9	0	0	49	0.6819	0.3181	363
LMGP03050027	"1-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-glycero-3-phosphoserine"	Glycerophospholipids	Glycerophosphoserines	C26H42O9N1S0P1	543.259722	26	42	9	1	1	0	1.615384615	4.666666667	2.888888889	26	0	26	0.2597	0.2597	478
LMGP06010018	1-dodecanoyl-2-heptadecanoyl-glycero-3-phospho-(1pr-myo-inositol)	Glycerophospholipids	Glycerophosphoinositols	C38H73O13N0S0P1	768.478884	38	73	13	0	1	0	1.921052632	5.615384615	2.923076923	0	0	38	0.4789	0.4789	623
LMGP15010153	2pr-O-(alpha-D-Manp)-6pr-O-(alpha-D-Manp-1->6-alpha-D-Manp-1->6-alpha-D-Manp)-(1-heptadecanoyl-2-hexadecanoyl-sn-glycero-3-phospho-1pr-myo-inositol)	Glycerophospholipids	Glycerophosphoinositolglycans	C66H121O33N0S0P1	1472.752783	66	121	33	0	1	0	1.833333333	3.666666667	2	0	0	66	0.7528	0.2472	168
LMGP03010603	"1-(8Z,11Z,14Z-eicosatrienoyl)-2-(6Z,9Z,12Z-octadecatrienoyl)-glycero-3-phosphoserine"	Glycerophospholipids	Glycerophosphoserines	C44H74O10N1S0P1	807.505038	44	74	10	1	1	0	1.681818182	7.4	4.4	44	0	44	0.505	0.495	613
LMGP03010609	"1-(8Z,11Z,14Z-eicosatrienoyl)-2-(11Z-eicosenoyl)-glycero-3-phosphoserine"	Glycerophospholipids	Glycerophosphoserines	C46H82O10N1S0P1	839.567638	46	82	10	1	1	0	1.782608696	8.2	4.6	46	0	46	0.5676	0.4324	515
LMGP06010264	"1-(9Z,12Z-heptadecadienoyl)-2-eicosanoyl-glycero-3-phospho-(1pr-myo-inositol)"	Glycerophospholipids	Glycerophosphoinositols	C46H85O13N0S0P1	876.572784	46	85	13	0	1	0	1.847826087	6.538461538	3.538461538	0	0	46	0.5728	0.4272	487
LMGP06010056	1-tridecanoyl-2-docosanoyl-glycero-3-phospho-(1pr-myo-inositol)	Glycerophospholipids	Glycerophosphoinositols	C44H85O13N0S0P1	852.572784	44	85	13	0	1	0	1.931818182	6.538461538	3.384615385	0	0	44	0.5728	0.4272	501
LMGP06010059	"1-tridecanoyl-2-(7Z,10Z,13Z,16Z-docosatetraenoyl)-glycero-3-phospho-(1pr-myo-inositol)"	Glycerophospholipids	Glycerophosphoinositols	C44H77O13N0S0P1	844.510184	44	77	13	0	1	0	1.75	5.923076923	3.384615385	0	0	44	0.5102	0.4898	580
LMGP03010910	1-hexadecanoyl-2-pentadecanoyl-glycero-3-phosphoserine	Glycerophospholipids	Glycerophosphoserines	C37H72O10N1S0P1	721.489388	37	72	10	1	1	0	1.945945946	7.2	3.7	37	0	37	0.4894	0.4894	678
LMGP06030010	1-(1Z-hexadecenyl)-2-heptadecanoyl-glycero-3-phospho-(1pr-myo-inositol)	Glycerophospholipids	Glycerophosphoinositols	C42H81O12N0S0P1	808.546569	42	81	12	0	1	0	1.928571429	6.75	3.5	0	0	42	0.5466	0.4534	561
LMGP04010448	"1-(6Z,9Z,12Z,15Z-octadecatetraenoyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycero-3-phospho-(1pr-sn-glycerol)"	Glycerophospholipids	Glycerophosphoglycerols	C44H71O10N0S0P1	790.478489	44	71	10	0	1	0	1.613636364	7.1	4.4	0	0	44	0.4785	0.4785	605
LMGP01011646	"1-(6Z,9Z,12Z-octadecatrienoyl)-2-hexadecanoyl-glycero-3-phosphocholine"	Glycerophospholipids	Glycerophosphocholines	C42H78O8N1S0P1	755.546508	42	78	8	1	1	0	1.857142857	9.75	5.25	42	0	42	0.5465	0.4535	600
LMGP15010182	2pr-O-(alpha-D-Manp)-6pr-O-(alpha-D-Manp-1->6-alpha-D-Manp-1->6-alpha-D-Manp)-(1-(9Z-nonadecenoyl)-2-tetradecanoyl-sn-glycero-3-phospho-1pr-myo-inositol)	Glycerophospholipids	Glycerophosphoinositolglycans	C66H119O33N0S0P1	1470.737133	66	119	33	0	1	0	1.803030303	3.606060606	2	0	0	66	0.7371	0.2629	179
LMGP12010808	"1pr-[1-(9Z,12Z-octadecadienoyl)-2-eicosanoyl-sn-glycero-3-phospho],3pr-[1-octadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho]-sn-glycerol"	Glycerophospholipids	Glycerophosphoglycerophosphoglycerols	C83H154O17N0S0P2	1485.0661	83	154	17	0	2	0	1.855421687	9.058823529	4.882352941	0	0	41.5	0.0661	0.0661	45
LMGP04020043	1-eicosyl-2-tetradecanoyl-glycero-3-phospho-(1pr-sn-glycerol)	Glycerophospholipids	Glycerophosphoglycerols	C40H81O9N0S0P1	736.561824	40	81	9	0	1	0	2.025	9	4.444444444	0	0	40	0.5618	0.4382	595
LMGP01020234	1-eicosyl-2-eicosanoyl-glycero-3-phosphocholine	Glycerophospholipids	Glycerophosphocholines	C48H98O7N1S0P1	831.708093	48	98	7	1	1	0	2.041666667	14	6.857142857	48	0	48	0.7081	0.2919	351
LMGP12010132	"1pr-[1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho],3pr-[1-(9Z-octadecenoyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho]-sn-glycerol"	Glycerophospholipids	Glycerophosphoglycerophosphoglycerols	C81H144O17N0S0P2	1450.9879	81	144	17	0	2	0	1.777777778	8.470588235	4.764705882	0	0	40.5	0.9879	0.0121	8
LMGP01020060	1-hexadecyl-2-docosanoyl-sn-glycero-3-phosphocholine	Glycerophospholipids	Glycerophosphocholines	C46H94O7N1S0P1	803.676793	46	94	7	1	1	0	2.043478261	13.42857143	6.571428571	46	0	46	0.6768	0.3232	402
LMGP12010739	"1pr-[1-(9Z,12Z-octadecadienoyl)-2-(9Z-octadecenoyl)-sn-glycero-3-phospho],3pr-[1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycero-3-phospho]-sn-glycerol"	Glycerophospholipids	Glycerophosphoglycerophosphoglycerols	C79H146O17N0S0P2	1429.0035	79	146	17	0	2	0	1.848101266	8.588235294	4.647058824	0	0	39.5	0.0035	0.0035	2
LMGP03010028	"1,2-ditetradecanoyl-sn-glycero-3-phosphoserine"	Glycerophospholipids	Glycerophosphoserines	C34H66O10N1S0P1	679.442437	34	66	10	1	1	0	1.941176471	6.6	3.4	34	0	34	0.4424	0.4424	651
LMGP01011959	1-heneicosanoyl-2-(9Z-hexadecenoyl)-glycero-3-phosphocholine	Glycerophospholipids	Glycerophosphocholines	C45H88O8N1S0P1	801.624758	45	88	8	1	1	0	1.955555556	11	5.625	45	0	45	0.6248	0.3752	468
LMGP04010696	"1-heneicosanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycero-3-phospho-(1pr-sn-glycerol)"	Glycerophospholipids	Glycerophosphoglycerols	C47H85O10N0S0P1	840.588039	47	85	10	0	1	0	1.808510638	8.5	4.7	0	0	47	0.588	0.412	490
LMGP06010091	"1-(9Z-tetradecenoyl)-2-(9Z,12Z,15Z-octadecatrienoyl)-glycero-3-phospho-(1pr-myo-inositol)"	Glycerophospholipids	Glycerophosphoinositols	C41H71O13N0S0P1	802.463234	41	71	13	0	1	0	1.731707317	5.461538462	3.153846154	0	0	41	0.4632	0.4632	577
LMGP01010532	1-pentadecanoyl-2-hexadecanoyl-sn-glycero-3-phosphocholine	Glycerophospholipids	Glycerophosphocholines	C39H78O8N1S0P1	719.546508	39	78	8	1	1	0	2	9.75	4.875	39	0	39	0.5465	0.4535	630
LMGP06010178	"1-(9Z-hexadecenoyl)-2-(9Z,12Z-heptadecadienoyl)-glycero-3-phospho-(1pr-myo-inositol)"	Glycerophospholipids	Glycerophosphoinositols	C42H75O13N0S0P1	818.494534	42	75	13	0	1	0	1.785714286	5.769230769	3.230769231	0	0	42	0.4945	0.4945	604
LMGP01020114	1-octadecyl-2-(2E-propionyl)-sn-glycero-3-phosphocholine	Glycerophospholipids	Glycerophosphocholines	C29H58O7N1S0P1	563.395092	29	58	7	1	1	0	2	8.285714286	4.142857143	29	0	29	0.3951	0.3951	701
LMGP06010761	"1-(7Z,10Z,13Z,16Z-docosatetraenoyl)-2-(9Z-pentadecenoyl)-glycero-3-phospho-(1pr-myo-inositol)"	Glycerophospholipids	Glycerophosphoinositols	C46H79O13N0S0P1	870.525834	46	79	13	0	1	0	1.717391304	6.076923077	3.538461538	0	0	46	0.5258	0.4742	545
LMGP01090028	"1-(9Z,12Z,15Z-octadecatrienoyl)-2-(1Z-octadecenyl)-sn-glycero-3-phosphocholine"	Glycerophospholipids	Glycerophosphocholines	C44H82O7N1S0P1	767.582893	44	82	7	1	1	0	1.863636364	11.71428571	6.285714286	44	0	44	0.5829	0.4171	543
LMGP03030073	1-(1Z-eicosenyl)-2-nonadecanoyl-glycero-3-phosphoserine	Glycerophospholipids	Glycerophosphoserines	C45H88O9N1S0P1	817.619673	45	88	9	1	1	0	1.955555556	9.777777778	5	45	0	45	0.6197	0.3803	465
LMGP06010909	"1-dodecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-glycero-3-phospho-(1pr-myo-inositol)"	Glycerophospholipids	Glycerophosphoinositols	C43H71O13N0S0P1	826.463234	43	71	13	0	1	0	1.651162791	5.461538462	3.307692308	0	0	43	0.4632	0.4632	560
LMGP01050032	1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	Glycerophospholipids	Glycerophosphocholines	C26H52O7N1S0P1	521.348142	26	52	7	1	1	0	2	7.428571429	3.714285714	26	0	26	0.3481	0.3481	668
LMGP04010220	"1-(9Z-hexadecenoyl)-2-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-glycero-3-phospho-(1pr-sn-glycerol)"	Glycerophospholipids	Glycerophosphoglycerols	C42H71O10N0S0P1	766.478489	42	71	10	0	1	0	1.69047619	7.1	4.2	0	0	42	0.4785	0.4785	624
LMGP02010969	"1-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-2-(9Z-hexadecenoyl)-glycero-3-phosphoethanolamine"	Glycerophospholipids	Glycerophosphoethanolamines	C41H70O8N1S0P1	735.483907	41	70	8	1	1	0	1.707317073	8.75	5.125	41	0	41	0.4839	0.4839	658
LMGP03010201	1-(9Z-hexadecenoyl)-2-dodecanoyl-glycero-3-phosphoserine	Glycerophospholipids	Glycerophosphoserines	C34H64O10N1S0P1	677.426787	34	64	10	1	1	0	1.882352941	6.4	3.4	34	0	34	0.4268	0.4268	630
LMGP03010735	"1-(11Z-docosenoyl)-2-(9Z,12Z-heptadecadienoyl)-glycero-3-phosphoserine"	Glycerophospholipids	Glycerophosphoserines	C45H82O10N1S0P1	827.567638	45	82	10	1	1	0	1.822222222	8.2	4.5	45	0	45	0.5676	0.4324	522
LMGP02011253	1-tridecanoyl-2-eicosanoyl-glycero-3-phosphoethanolamine	Glycerophospholipids	Glycerophosphoethanolamines	C38H76O8N1S0P1	705.530858	38	76	8	1	1	0	2	9.5	4.75	38	0	38	0.5309	0.4691	665
LMGP02011113	"1-(7Z,10Z,13Z,16Z-docosatetraenoyl)-2-octadecanoyl-glycero-3-phosphoethanolamine"	Glycerophospholipids	Glycerophosphoethanolamines	C45H82O8N1S0P1	795.577808	45	82	8	1	1	0	1.822222222	10.25	5.625	45	0	45	0.5778	0.4222	531
LMGP01011710	"1-(6Z,9Z,12Z,15Z-octadecatetraenoyl)-2-(9Z,12Z-heptadecadienoyl)-glycero-3-phosphocholine"	Glycerophospholipids	Glycerophosphocholines	C43H74O8N1S0P1	763.515208	43	74	8	1	1	0	1.720930233	9.25	5.375	43	0	43	0.5152	0.4848	635
LMGP12010327	"1pr-[1-octadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho],3pr-[1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-2-(9Z-octadecenoyl)-sn-glycero-3-phospho]-sn-glycerol"	Glycerophospholipids	Glycerophosphoglycerophosphoglycerols	C83H150O17N0S0P2	1481.0348	83	150	17	0	2	0	1.807228916	8.823529412	4.882352941	0	0	41.5	0.0348	0.0348	23
LMGP03010799	"1-(7Z,10Z,13Z,16Z-docosatetraenoyl)-2-(9Z-octadecenoyl)-glycero-3-phosphoserine"	Glycerophospholipids	Glycerophosphoserines	C46H80O10N1S0P1	837.551988	46	80	10	1	1	0	1.739130435	8	4.6	46	0	46	0.552	0.448	535
LMGP04010839	"1-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycero-3-phospho-(1pr-sn-glycerol)"	Glycerophospholipids	Glycerophosphoglycerols	C48H75O10N0S0P1	842.509789	48	75	10	0	1	0	1.5625	7.5	4.8	0	0	48	0.5098	0.4902	582
LMGP02010712	"1-(9Z,12Z,15Z-octadecatrienoyl)-2-tetradecanoyl-glycero-3-phosphoethanolamine"	Glycerophospholipids	Glycerophosphoethanolamines	C37H68O8N1S0P1	685.468257	37	68	8	1	1	0	1.837837838	8.5	4.625	37	0	37	0.4683	0.4683	683
LMGP12010151	"1pr-[1-hexadecanoyl-2-eicosanoyl-sn-glycero-3-phospho],3pr-[1,2-dihexadecanoyl-sn-glycero-3-phospho]-sn-glycerol"	Glycerophospholipids	Glycerophosphoglycerophosphoglycerols	C77H150O17N0S0P2	1409.0348	77	150	17	0	2	0	1.948051948	8.823529412	4.529411765	0	0	38.5	0.0348	0.0348	25
LMGP01010695	"1-(9Z-hexadecenoyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine"	Glycerophospholipids	Glycerophosphocholines	C44H78O8N1S0P1	779.546508	44	78	8	1	1	0	1.772727273	9.75	5.5	44	0	44	0.5465	0.4535	582
LMGP06030030	1-(1Z-octadecenyl)-2-tridecanoyl-glycero-3-phospho-(1pr-myo-inositol)	Glycerophospholipids	Glycerophosphoinositols	C40H77O12N0S0P1	780.515269	40	77	12	0	1	0	1.925	6.416666667	3.333333333	0	0	40	0.5153	0.4847	621
LMGP04010887	1-octadecanoyl-2-(9Z-hexadecenoyl)-glycero-3-phospho-(1pr-sn-glycerol)	Glycerophospholipids	Glycerophosphoglycerols	C40H77O10N0S0P1	748.525439	40	77	10	0	1	0	1.925	7.7	4	0	0	40	0.5254	0.4746	634
LMGP12010959	"1pr-[1-eicosanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho],3pr-[1-(9Z-octadecenoyl)-2-eicosanoyl-sn-glycero-3-phospho]-sn-glycerol"	Glycerophospholipids	Glycerophosphoglycerophosphoglycerols	C85H162O17N0S0P2	1517.1287	85	162	17	0	2	0	1.905882353	9.529411765	5	0	0	42.5	0.1287	0.1287	85
LMGP12010698	"1pr-[1-(9Z,12Z-octadecadienoyl)-2-octadecanoyl-sn-glycero-3-phospho],3pr-[1,2-dioctadecanoyl-sn-glycero-3-phospho]-sn-glycerol"	Glycerophospholipids	Glycerophosphoglycerophosphoglycerols	C81H154O17N0S0P2	1461.0661	81	154	17	0	2	0	1.901234568	9.058823529	4.764705882	0	0	40.5	0.0661	0.0661	45
LMGP15010022	2pr-O-(alpha-D-Manp)-(1-(9Z-octadecenoyl)-2-(9Z-hexadecenoyl)-sn-glycero-3-phospho-1pr-myo-inositol)	Glycerophospholipids	Glycerophosphoinositolglycans	C49H89O18N0S0P1	996.578658	49	89	18	0	1	0	1.816326531	4.944444444	2.722222222	0	0	49	0.5787	0.4213	423
LMGP04030017	1-(1Z-hexadecenyl)-2-(9Z-nonadecenoyl)-glycero-3-phospho-(1pr-sn-glycerol)	Glycerophospholipids	Glycerophosphoglycerols	C41H79O9N0S0P1	746.546174	41	79	9	0	1	0	1.926829268	8.777777778	4.555555556	0	0	41	0.5462	0.4538	608
LMGP10010614	"1-(8Z,11Z,14Z-eicosatrienoyl)-2-(11Z-docosenoyl)-glycero-3-phosphate"	Glycerophospholipids	Glycerophosphates	C45H81O8N0S0P1	780.566909	45	81	8	0	1	0	1.8	10.125	5.625	0	0	45	0.5669	0.4331	555
LMGP12011214	"1pr-[1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho],3pr-[1-(9Z,12Z-octadecadienoyl)-2-octadecanoyl-sn-glycero-3-phospho]-sn-glycerol"	Glycerophospholipids	Glycerophosphoglycerophosphoglycerols	C83H146O17N0S0P2	1477.0035	83	146	17	0	2	0	1.759036145	8.588235294	4.882352941	0	0	41.5	0.0035	0.0035	2
LMGP06010062	1-tetradecanoyl-2-(9Z-tetradecenoyl)-glycero-3-phospho-(1pr-myo-inositol)	Glycerophospholipids	Glycerophosphoinositols	C37H69O13N0S0P1	752.447584	37	69	13	0	1	0	1.864864865	5.307692308	2.846153846	0	0	37	0.4476	0.4476	595
LMGP02010485	1-(9Z-pentadecenoyl)-2-octadecanoyl-glycero-3-phosphoethanolamine	Glycerophospholipids	Glycerophosphoethanolamines	C38H74O8N1S0P1	703.515208	38	74	8	1	1	0	1.947368421	9.25	4.75	38	0	38	0.5152	0.4848	689
LMGP12010803	"1pr-[1-(9Z,12Z-octadecadienoyl)-2-eicosanoyl-sn-glycero-3-phospho],3pr-[1-hexadecanoyl-2-eicosanoyl-sn-glycero-3-phospho]-sn-glycerol"	Glycerophospholipids	Glycerophosphoglycerophosphoglycerols	C83H158O17N0S0P2	1489.0974	83	158	17	0	2	0	1.903614458	9.294117647	4.882352941	0	0	41.5	0.0974	0.0974	65
LMGP01012068	"1-(7Z,10Z,13Z,16Z-docosatetraenoyl)-2-tetradecanoyl-glycero-3-phosphocholine"	Glycerophospholipids	Glycerophosphocholines	C44H80O8N1S0P1	781.562158	44	80	8	1	1	0	1.818181818	10	5.5	44	0	44	0.5622	0.4378	560
LMGP10010790	"1-(7Z,10Z,13Z,16Z-docosatetraenoyl)-2-pentadecanoyl-glycero-3-phosphate"	Glycerophospholipids	Glycerophosphates	C40H71O8N0S0P1	710.488659	40	71	8	0	1	0	1.775	8.875	5	0	0	40	0.4887	0.4887	688
LMGP04010494	"1-(9Z-nonadecenoyl)-2-(6Z,9Z,12Z-octadecatrienoyl)-glycero-3-phospho-(1pr-sn-glycerol)"	Glycerophospholipids	Glycerophosphoglycerols	C43H77O10N0S0P1	784.525439	43	77	10	0	1	0	1.790697674	7.7	4.3	0	0	43	0.5254	0.4746	605
LMGP10010187	"1-(9Z-pentadecenoyl)-2-(13Z,16Z-docosadienoyl)-glycero-3-phosphate"	Glycerophospholipids	Glycerophosphates	C40H73O8N0S0P1	712.504309	40	73	8	0	1	0	1.825	9.125	5	0	0	40	0.5043	0.4957	696
LMGP01011656	"1-(6Z,9Z,12Z-octadecatrienoyl)-2-(6Z,9Z,12Z,15Z-octadecatetraenoyl)-glycero-3-phosphocholine"	Glycerophospholipids	Glycerophosphocholines	C44H74O8N1S0P1	775.515208	44	74	8	1	1	0	1.681818182	9.25	5.5	44	0	44	0.5152	0.4848	625
LMGP04030051	1-(1Z-octadecenyl)-2-heneicosanoyl-glycero-3-phospho-(1pr-sn-glycerol)	Glycerophospholipids	Glycerophosphoglycerols	C45H89O9N0S0P1	804.624424	45	89	9	0	1	0	1.977777778	9.888888889	5	0	0	45	0.6244	0.3756	467
LMGP01010879	1-(9E-octadecenoyl)-2-eicosanoyl-sn-glycero-3-phosphocholine	Glycerophospholipids	Glycerophosphocholines	C46H90O8N1S0P1	815.640408	46	90	8	1	1	0	1.956521739	11.25	5.75	46	0	46	0.6404	0.3596	441
LMGP06010834	1-eicosanoyl-2-tetradecanoyl-glycero-3-phospho-(1pr-myo-inositol)	Glycerophospholipids	Glycerophosphoinositols	C43H83O13N0S0P1	838.557134	43	83	13	0	1	0	1.930232558	6.384615385	3.307692308	0	0	43	0.5571	0.4429	528
LMGP06010454	1-(9Z-nonadecenoyl)-2-hexadecanoyl-glycero-3-phospho-(1pr-myo-inositol)	Glycerophospholipids	Glycerophosphoinositols	C44H83O13N0S0P1	850.557134	44	83	13	0	1	0	1.886363636	6.384615385	3.384615385	0	0	44	0.5571	0.4429	521
LMGP12010685	"1pr-[1-(9Z,12Z-octadecadienoyl)-2-hexadecanoyl-sn-glycero-3-phospho],3pr-[1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-2-hexadecanoyl-sn-glycero-3-phospho]-sn-glycerol"	Glycerophospholipids	Glycerophosphoglycerophosphoglycerols	C79H142O17N0S0P2	1424.9722	79	142	17	0	2	0	1.797468354	8.352941176	4.647058824	0	0	39.5	0.9722	0.0278	20
LMGP10010878	"1-(9Z-octadecenoyl)-2-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-glycero-3-phosphate"	Glycerophospholipids	Glycerophosphates	C41H69O8N0S0P1	720.473009	41	69	8	0	1	0	1.682926829	8.625	5.125	0	0	41	0.473	0.473	657
LMGP04010731	1-(11Z-docosenoyl)-2-hexadecanoyl-glycero-3-phospho-(1pr-sn-glycerol)	Glycerophospholipids	Glycerophosphoglycerols	C44H85O10N0S0P1	804.588039	44	85	10	0	1	0	1.931818182	8.5	4.4	0	0	44	0.588	0.412	512
LMGP01011808	1-(11Z-eicosenoyl)-2-(9Z-tetradecenoyl)-glycero-3-phosphocholine	Glycerophospholipids	Glycerophosphocholines	C42H80O8N1S0P1	757.562158	42	80	8	1	1	0	1.904761905	10	5.25	42	0	42	0.5622	0.4378	578
LMGP02010806	"1-(9Z-nonadecenoyl)-2-(9Z,12Z-octadecadienoyl)-glycero-3-phosphoethanolamine"	Glycerophospholipids	Glycerophosphoethanolamines	C42H78O8N1S0P1	755.546508	42	78	8	1	1	0	1.857142857	9.75	5.25	42	0	42	0.5465	0.4535	600
LMGP01012001	"1-docosanoyl-2-(13Z,16Z-docosadienoyl)-glycero-3-phosphocholine"	Glycerophospholipids	Glycerophosphocholines	C52H100O8N1S0P1	897.718658	52	100	8	1	1	0	1.923076923	12.5	6.5	52	0	52	0.7187	0.2813	313
LMGP01010516	1-tetradecanoyl-2-(15Z-tetracosenoyl)-sn-glycero-3-phosphocholine	Glycerophospholipids	Glycerophosphocholines	C46H90O8N1S0P1	815.640408	46	90	8	1	1	0	1.956521739	11.25	5.75	46	0	46	0.6404	0.3596	441
LMGP01011566	"1-(9Z,12Z-heptadecadienoyl)-2-(6Z,9Z,12Z,15Z-octadecatetraenoyl)-glycero-3-phosphocholine"	Glycerophospholipids	Glycerophosphocholines	C43H74O8N1S0P1	763.515208	43	74	8	1	1	0	1.720930233	9.25	5.375	43	0	43	0.5152	0.4848	635
LMGP04010660	"1-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-2-(9Z,12Z-octadecadienoyl)-glycero-3-phospho-(1pr-sn-glycerol)"	Glycerophospholipids	Glycerophosphoglycerols	C44H73O10N0S0P1	792.494139	44	73	10	0	1	0	1.659090909	7.3	4.4	0	0	44	0.4941	0.4941	623
LMGP06010517	"1-(11Z-eicosenoyl)-2-(8Z,11Z,14Z-eicosatrienoyl)-glycero-3-phospho-(1pr-myo-inositol)"	Glycerophospholipids	Glycerophosphoinositols	C49H87O13N0S0P1	914.588434	49	87	13	0	1	0	1.775510204	6.692307692	3.769230769	0	0	49	0.5884	0.4116	450
LMGP03010820	"1-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-2-(9Z-tetradecenoyl)-glycero-3-phosphoserine"	Glycerophospholipids	Glycerophosphoserines	C42H68O10N1S0P1	777.458087	42	68	10	1	1	0	1.619047619	6.8	4.2	42	0	42	0.4581	0.4581	589
LMGP02050038	(2-aminoethoxy)[(2R)-3-hydroxy-2-(octadecanoyloxy)propoxy]phosphinic_acid	Glycerophospholipids	Glycerophosphoethanolamines	C23H48O7N1S0P1	481.316839	23	48	7	1	1	0	2.086956522	6.857142857	3.285714286	23	0	23	0.3168	0.3168	658
LMGP10010923	1-tetradecanoyl-2-docosanoyl-glycero-3-phosphate	Glycerophospholipids	Glycerophosphates	C39H77O8N0S0P1	704.535609	39	77	8	0	1	0	1.974358974	9.625	4.875	0	0	39	0.5356	0.4644	659
LMGP12010190	"1pr-[1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho],3pr-[1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho]-sn-glycerol"	Glycerophospholipids	Glycerophosphoglycerophosphoglycerols	C79H142O17N0S0P2	1424.9722	79	142	17	0	2	0	1.797468354	8.352941176	4.647058824	0	0	39.5	0.9722	0.0278	20
LMGP01010816	"1-octadecanoyl-2-(4Z,7Z,10Z,13Z,16Z-docosapentaenoyl)-sn-glycero-3-phosphocholine"	Glycerophospholipids	Glycerophosphocholines	C48H86O8N1S0P1	835.609108	48	86	8	1	1	0	1.791666667	10.75	6	48	0	48	0.6091	0.3909	468
LMGP01010669	1-hexadecanoyl-2-butyryl-sn-glycero-3-phosphocholine	Glycerophospholipids	Glycerophosphocholines	C28H56O8N1S0P1	565.374357	28	56	8	1	1	0	2	7	3.5	28	0	28	0.3744	0.3744	662
LMGP03010901	1-(9Z-hexadecenoyl)-2-(9Z-octadecenoyl)-glycero-3-phosphoserine	Glycerophospholipids	Glycerophosphoserines	C40H74O10N1S0P1	759.505038	40	74	10	1	1	0	1.85	7.4	4	40	0	40	0.505	0.495	652
LMGP10010497	1-(9Z-nonadecenoyl)-2-eicosanoyl-glycero-3-phosphate	Glycerophospholipids	Glycerophosphates	C42H81O8N0S0P1	744.566909	42	81	8	0	1	0	1.928571429	10.125	5.25	0	0	42	0.5669	0.4331	582
LMGP10010740	"1-(11Z-docosenoyl)-2-(6Z,9Z,12Z,15Z-octadecatetraenoyl)-glycero-3-phosphate"	Glycerophospholipids	Glycerophosphates	C43H75O8N0S0P1	750.519959	43	75	8	0	1	0	1.744186047	9.375	5.375	0	0	43	0.52	0.48	640
LMGP03010768	"1-(13Z,16Z-docosadienoyl)-2-(9Z-octadecenoyl)-glycero-3-phosphoserine"	Glycerophospholipids	Glycerophosphoserines	C46H84O10N1S0P1	841.583288	46	84	10	1	1	0	1.826086957	8.4	4.6	46	0	46	0.5833	0.4167	495
LMGP01012077	"1-(7Z,10Z,13Z,16Z-docosatetraenoyl)-2-octadecanoyl-glycero-3-phosphocholine"	Glycerophospholipids	Glycerophosphocholines	C48H88O8N1S0P1	837.624758	48	88	8	1	1	0	1.833333333	11	6	48	0	48	0.6248	0.3752	448
LMGP03010438	"1-(6Z,9Z,12Z,15Z-octadecatetraenoyl)-2-(9Z,12Z-octadecadienoyl)-glycero-3-phosphoserine"	Glycerophospholipids	Glycerophosphoserines	C42H70O10N1S0P1	779.473737	42	70	10	1	1	0	1.666666667	7	4.2	42	0	42	0.4737	0.4737	608
LMGP02050058	"(2-aminoethoxy)[(2R)-2-[(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyloxy]-3-hydroxypropoxy]phosphinic_acid"	Glycerophospholipids	Glycerophosphoethanolamines	C27H46O7N1S0P1	527.301189	27	46	7	1	1	0	1.703703704	6.571428571	3.857142857	27	0	27	0.3012	0.3012	571
